de, ,Linguelia, ,, ,,de Linguelia  ,,
de, ,Lisorio, ,, ,,de Lisorio  ,,
de, ,Lo Paraso, ,Paraso, ,,de Lo Paraso Paraso ,,
de, ,Loco, ,, ,,de Loco  ,,
de, ,Loneigro, ,, ,,de Loneigro  ,,
de, ,Loreto, ,, ,,de Loreto  ,,
de, ,Lorto, ,, ,,de Lorto  ,,
de, ,Lotrenta, ,, ,,de Lotrenta  ,,
de, ,Lu, ,, ,,de Lu  ,,
de, ,Luca, ,, ,,de Luca  ,,
de, ,Luchino, ,, ,,de Luchino  ,,
de, ,Luciano, ,, ,,de Luciano  ,,
de, ,Luco, ,, ,,de Luco  ,,
de, ,Lurmo, ,, ,,de Lurmo  ,,
de, ,Maddalena, ,, ,,de Maddalena  ,,
de, ,Maffeis, ,, ,,de Maffeis  ,,
de, ,Maffeo, ,, ,,de Maffeo  ,,
de, ,Magnasco, ,, ,,de Magnasco  ,,
de, ,Magnerio, ,, ,,de Magnerio  ,,
de, ,Maiolo, ,, ,,de Maiolo  ,,
de, ,Mais,,, ,,de Mais ,,
de, ,Malia, ,, ,,de Malia  ,,
de, ,Mallorca, ,, ,,de Mallorca  ,,
de, ,Malta, ,, ,,de Malta  ,,
de, ,Manarolia, ,, ,,de Manarolia  ,,
de, ,Mancremano, ,, ,,de Mancremano  ,,
de, ,Mandelo, ,, ,,de Mandelo  ,,
de, ,Marco, ,, ,,de Marco  ,,
de, ,Mari,,, ,,de Mari ,,
de, ,Marini, ,, ,,de Marini  ,,
de, ,Martino, ,, ,,de Martino  ,,
de, ,Martis, ,, ,,de Martis  ,,
de, ,Massa, ,, ,,de Massa  ,,
de, ,Matteis, ,, ,,de Matteis  ,,
de, ,Mauro, ,, ,,de Mauro  ,,
de, ,Medici, ,, ,,de Medici  ,,
de, ,Medicis, ,, ,,de Medicis  ,,
de, ,Medina, ,, ,,de Medina  ,,
de, ,Mediolano, ,, ,,de Mediolano  ,,
de, ,Mela, ,, ,,de Mela  ,,
de, ,Merate, ,, ,,de Merate  ,,
de, ,Mescheta, ,, ,,de Mescheta  ,,
de, ,Mezano, ,, ,,de Mezano  ,,
de, ,Mezano, ,, ,,de Mezano  ,,
de, ,Mezano, ,, ,,de Mezano  ,,
de, ,Mezano, ,, ,,de Mezano  ,,
de, ,Mezano, ,, ,,de Mezano  ,,
de, ,Mezario, ,, ,,de Mezario  ,,
de, ,Michele, ,, ,,de Michele  ,,
de, ,Molinariis, ,, ,,de Molinariis  ,,
de, ,Mondello, ,, ,,de Mondello  ,,
de, ,Monelia, ,, ,,de Monelia  ,,
de, ,Moniardino, ,, ,,de Moniardino  ,,
de, ,Monleone, ,, ,,de Monleone  ,,
de, ,Monsia, ,, ,,de Monsia  ,,
de, ,Montaldo, ,, ,,de Montaldo  ,,
de, ,Montalis, ,, ,,de Montalis  ,,
de, ,Montano, ,, ,,de Montano  ,,
de, ,Monte, ,, ,,de Monte  ,,
de, ,Monte Claro, ,, ,,de Monte Claro  ,,
de, ,Monteacuto, ,, ,,de Monteacuto  ,,
de, ,Montenegro, ,, ,,de Montenegro  ,,
de, ,Monterubeo, ,, ,,de Monterubeo  ,,
de, ,Montesoro, ,, ,,de Montesoro  ,,
de, ,Montilio, ,, ,,de Montilio  ,,
de, ,Moreno, ,, ,,de Moreno  ,,
de, ,Morexino, ,, ,,de Morexino  ,,
de, ,Mortaria, ,, ,,de Mortaria  ,,
de, ,Motzelia, ,, ,,de Motzelia  ,,
de, ,Mulacio, ,, ,,de Mulacio  ,,
de, ,Mulassana, ,, ,,de Mulassana  ,,
de, ,Multedo, ,, ,,de Multedo  ,,
de, ,Murano, ,, ,,de Murano  ,,
de, ,Murchio,,, ,,de Murchio ,,
de, ,Murta, ,, ,,de Murta  ,,
de, ,Musto, ,, ,,de Musto  ,,
de, ,Nascheto, ,, ,,de Nascheto  ,,
de, ,Natino, ,, ,,de Natino  ,,
de, ,Nava, ,, ,,de Nava  ,,
de, ,Naxos,,, ,,de Naxos ,,
de, ,Nicia, ,, ,,de Nicia  ,,
de, ,Niella, ,, ,,de Niella  ,,
de, ,Nigris, ,, ,,de Nigris  ,,
de, ,Niolo,,, ,,de Niolo ,,
de, ,Novaria, ,, ,,de Novaria  ,,
de, ,Novis, ,, ,,de Novis  ,,
de, ,Nuce, ,, ,,de Nuce  ,,
de, ,Odino, ,, ,,de Odino  ,,
de, ,Ognibem, ,, ,,de Ognibem  ,,
de, ,Oliva, ,, ,,de Oliva  ,,
de, ,Olivella, ,, ,,de Olivella  ,,
de, ,Oliverio, ,, ,,de Oliverio  ,,
de, ,Oneto, ,, ,,de Oneto  ,,
de, ,Opertis, ,, ,,de Opertis  ,,
de, ,Opicello, ,, ,,de Opicello  ,,
de, ,Opiciis, ,, ,,de Opiciis  ,,
de, ,Orabonis, ,, ,,de Orabonis  ,,
de, ,Orerio, ,, ,,de Orerio  ,,
de, ,Orezio, ,, ,,de Orezio  ,,
de, ,Ortexeto, ,, ,,de Ortexeto  ,,
de, ,Ortis, ,, ,,de Ortis  ,,
de, ,Ottonegio, ,, ,,de Ottonegio  ,,
de, ,Padino, ,, ,,de Padino  ,,
de, ,Padua, ,, ,,de Padua  ,,
de, ,Pagana, ,, ,,de Pagana  ,,
de, ,Palacio, ,, ,,de Palacio  ,,
de, ,Palermo, ,, ,,de Palermo  ,,
de, ,Palmis, ,, ,,de Palmis  ,,
de, ,Palodio, ,, ,,de Palodio  ,,
de, ,Pane, ,, ,,de Pane  ,,
de, ,Papia, ,, ,,de Papia  ,,
de, ,Parabiago, ,, ,,de Parabiago  ,,
de, ,Pareto, ,, ,,de Pareto  ,,
de, ,Parisio, ,, ,,de Parisio  ,,
de, ,Parma, ,, ,,de Parma  ,,
de, ,Passagio, ,, ,,de Passagio  ,,
de, ,Passano,,, ,,de Passano ,,
de, ,Pastino, ,, ,,de Pastino  ,,
de, ,Patina, ,, ,,de Patina  ,,
de, ,Paverio, ,, ,,de Paverio  ,,
de, ,Peirano, ,, ,,de Peirano  ,,
de, ,Pelegro, ,, ,,de Pelegro  ,,
de, ,Pelio, ,, ,,de Pelio  ,,
de, ,Pendula, ,, ,,de Pendula  ,,
de, ,Percipiano, ,, ,,de Percipiano  ,,
de, ,Percivalis, ,, ,,de Percivalis  ,,
de, ,Pergamo, ,, ,,de Pergamo  ,,
de, ,Perolerio, ,, ,,de Perolerio  ,,
de, ,Perrotta, ,, ,,de Perrotta  ,,
de, ,Pessa, ,, ,,de Pessa  ,,
de, ,Petra, ,, ,,de Petra  ,,
de, ,Petrabissara, ,, ,,de Petrabissara  ,,
de, ,Petralata, ,, ,,de Petralata  ,,
de, ,Pignono, ,, ,,de Pignono  ,,
de, ,Pineto, ,, ,,de Pineto  ,,
de, ,Pinu, ,, ,,de Pinu  ,,
de, ,Pisa, ,, ,,de Pisa  ,,
de, ,Pisano, ,, ,,de Pisano  ,,
de, ,Placentia, ,, ,,de Placentia  ,,
de, ,Plano, ,, ,,de Plano  ,,
de, ,Plaxia, ,, ,,de Plaxia  ,,
de, ,Plebe, ,, ,,de Plebe  ,,
de, ,Pluma, ,, ,,de Pluma  ,,
de, ,Podenzolo, ,, ,,de Podenzolo  ,,
de, ,Podio, ,, ,,de Podio  ,,
de, ,Polcevera, ,, ,,de Polcevera  ,,
de, ,Poliasca, ,, ,,de Poliasca  ,,
de, ,Poneta, ,, ,,de Poneta  ,,
de, ,Ponso, ,, ,,de Ponso  ,,
de, ,Ponte,,, ,,de Ponte ,,
de, ,Pontenigro, ,, ,,de Pontenigro  ,,
de, ,Pornasio,,, ,,de Pornasio ,,
de, ,Porta, ,, ,,de Porta  ,,
de, ,Portofino, ,, ,,de Portofino  ,,
de, ,Portu Mauricio, ,, ,,de Portu Mauricio  ,,
de, ,Portu Pisano, ,, ,,de Portu Pisano  ,,
de, ,Portuveneris, ,, ,,de Portuveneris  ,,
de, ,Prato,,, ,,de Prato ,,
de, ,Primo, ,, ,,de Primo  ,,
de, ,Provincialis, ,, ,,de Provincialis  ,,
de, ,Prozascho, ,, ,,de Prozascho  ,,
de, ,Puris, ,, ,,de Puris  ,,
de, ,Puteo, ,, ,,de Puteo  ,,
de, ,Puteobonello, ,, ,,de Puteobonello  ,,
de, ,Quaresio, ,, ,,de Quaresio  ,,
de, ,Quarto, ,, ,,de Quarto  ,,
de, ,Quinto, ,, ,,de Quinto  ,,
de, ,Rabiis, ,, ,,de Rabiis  ,,
de, ,Rapallo, ,, ,,de Rapallo  ,,
de, ,Raynaldo, ,, ,,de Raynaldo  ,,
de, ,Razo, ,, ,,de Razo  ,,
de, ,Reasa, ,, ,,de Reasa  ,,
de, ,Recco, ,, ,,de Recco  ,,
de, ,Rechexe, ,, ,,de Rechexe  ,,
de, ,Resonico, ,, ,,de Resonico  ,,
de, ,Restano, ,, ,,de Restano  ,,
de, ,Rettalio, ,, ,,de Rettalio  ,,
de, ,Revellino, ,, ,,de Revellino  ,,
de, ,Rezolaio, ,, ,,de Rezolaio  ,,
de, ,Riccobono, ,, ,,de Riccobono  ,,
de, ,Ripalta, ,, ,,de Ripalta  ,,
de, ,Riparola, ,, ,,de Riparola  ,,
de, ,Riparolio, ,, ,,de Riparolio  ,,
de, ,Ritilario, ,, ,,de Ritilario  ,,
de, ,Rixio, ,, ,,de Rixio  ,,
de, ,Rocha, ,, ,,de Rocha  ,,
de, ,Rocheta, ,, ,,de Rocheta  ,,
de, ,Roma, ,, ,,de Roma  ,,
de, ,Romeo, ,, ,,de Romeo  ,,
de, ,Roncaiolo, ,, ,,de Roncaiolo  ,,
de, ,Ronco, ,, ,,de Ronco  ,,
de, ,Rosoi, ,, ,,de Rosoi  ,,
de, ,Rossano, ,, ,,de Rossano  ,,
de, ,Rossilione, ,, ,,de Rossilione  ,,
de, ,Rovenio,,, ,,de Rovenio ,,
de, ,Rovere, ,, ,,de Rovere  ,,
de, ,Roxio, ,, ,,de Roxio  ,,
de, ,Rubeo, ,, ,,de Rubeo  ,,
de, ,Rusiliono, ,, ,,de Rusiliono  ,,
de, ,Rutiliario, ,, ,,de Rutiliario  ,,
de, ,Rutiliario, ,, ,,de Rutiliario  ,,
de, ,Sacha, ,, ,,de Sacha  ,,
de, ,Sachis,,, ,,de Sachis ,,
de, ,Sale, ,, ,,de Sale  ,,
de, ,Salvo,,, ,,de Salvo ,,
de, ,Sancta Agnete, ,, ,,de Sancta Agnete  ,,
de, ,Sancto Ambroxio, ,, ,,de Sancto Ambroxio  ,,
de, ,Sancto Blaxio, ,, ,,de Sancto Blaxio  ,,
de, ,Sancto Donato, ,, ,,de Sancto Donato  ,,
de, ,Sancto Matheo, ,, ,,de Sancto Matheo  ,,
de, ,Sancto Michele, ,, ,,de Sancto Michele  ,,
de, ,Sancto Miniato, ,, ,,de Sancto Miniato  ,,
de, ,Sancto Nazario, ,, ,,de Sancto Nazario  ,,
de, ,Sancto Petro, ,, ,,de Sancto Petro  ,,
de, ,Sancto Quilico, ,, ,,de Sancto Quilico  ,,
de, ,Sancto Romulo, ,, ,,de Sancto Romulo  ,,
de, ,Sancto Salvatore, ,, ,,de Sancto Salvatore  ,,
de, ,Sancto Sexto, ,, ,,de Sancto Sexto  ,,
de, ,Sancto Stephano, ,, ,,de Sancto Stephano  ,,
de, ,Sancto Ulcixio, ,, ,,de Sancto Ulcixio  ,,
de, ,Sanguineto, ,, ,,de Sanguineto  ,,
de, ,Sarno, ,, ,,de Sarno  ,,
de, ,Sarzana, ,, ,,de Sarzana  ,,
de, ,Sarzano, ,, ,,de Sarzano  ,,
de, ,Saulo, ,,,,de Saulo ,,
de, ,Savarello, ,, ,,de Savarello  ,,
de, ,Savinione,,, ,,de Savinione ,,
de, ,Savona, ,, ,,de Savona  ,,
de, ,Scipionibus, ,, ,,de Scipionibus  ,,
de, ,Scorno, ,, ,,de Scorno  ,,
de, ,Sementia, ,, ,,de Sementia  ,,
de, ,Semino, ,, ,,de Semino  ,,
de, ,Seputeo, ,, ,,de Seputeo  ,,
de, ,ser Antonio, ,, ,,de ser Antonio  ,,
de, ,ser Leone, ,, ,,de ser Leone  ,,
de, ,ser Piero, ,, ,,de ser Piero  ,,
de, ,Seratico, ,, ,,de Seratico  ,,
de, ,Sernantes, ,, ,,de Sernantes  ,,
de, ,Serrano, ,, ,,de Serrano  ,,
de, ,Serravalle, ,, ,,de Serravalle  ,,
de, ,Servetto, ,, ,,de Servetto  ,,
de, ,Sessarego, ,, ,,de Sessarego  ,,
de, ,Sexino, ,, ,,de Sexino  ,,
de, ,Sexto, ,, ,,de Sexto  ,,
de, ,Siena,,, ,,de Siena ,,
de, ,Sigestro, ,, ,,de Sigestro  ,,
de, ,Signori di Lagneto, ,,,,de Signori di Lagneto ,,
de, ,Signori di Ponzone, ,,,,de Signori di Ponzone ,,
de, ,Signorio, ,, ,,de Signorio  ,,
de, ,Simone, ,, ,,de Simone  ,,
de, ,Sobala, ,, ,,de Sobala  ,,
de, ,Solario, ,, ,,de Solario  ,,
de, ,Soldis, ,, ,,de Soldis  ,,
de, ,Sopranis, ,, ,,de Sopranis  ,,
de, ,Sorba, ,, ,,de Sorba  ,,
de, ,Sorqûebos, ,, ,,de Sorqûebos  ,,
de, ,Sorqûebos, ,, ,,de Sorqûebos  ,,
de, ,Sos, ,, ,,de Sos  ,,
de, ,Spano, ,, ,,de Spano  ,,
de, ,Spezia, ,, ,,de Spezia  ,,
de, ,Spigno, ,, ,,de Spigno  ,,
de, ,Spones, ,, ,,de Spones  ,,
de, ,Stanchino, ,, ,,de Stanchino  ,,
de, ,Storaxio, ,, ,,de Storaxio  ,,
de, ,Stracta, ,, ,,de Stracta  ,,
de, ,Strupa, ,, ,,de Strupa  ,,
de, ,Sucareto, ,, ,,de Sucareto  ,,
de, ,Sumelso, ,, ,,de Sumelso  ,,
de, ,Suzanico, ,, ,,de Suzanico  ,,
de, ,Tabia, ,, ,,de Tabia  ,,
de, ,Tacio, ,, ,,de Tacio  ,,
de, ,Tadeis, ,, ,,de Tadeis  ,,
de, ,Telia, ,, ,,de Telia  ,,
de, ,Terrarubea, ,, ,,de Terrarubea  ,,
de, ,Terrucio, ,, ,,de Terrucio  ,,
de, ,Thoma, ,, ,,de Thoma  ,,
de, ,Tignosis, ,, ,,de Tignosis  ,,
de, ,Toirano, ,, ,,de Toirano  ,,
de, ,Tolosa, ,, ,,de Tolosa  ,,
de, ,Toporis, ,, ,,de Toporis  ,,
de, ,Toscana, ,, ,,de Toscana  ,,
de, ,Travi, ,, ,,de Travi  ,,
de, ,Triadano, ,, ,,de Triadano  ,,
de, ,Tunixio, ,, ,,de Tunixio  ,,
de, ,Turca, ,, ,,de Turca  ,,
de, ,Turino, ,, ,,de Turino  ,,
de, ,Turrilia, ,, ,,de Turrilia  ,,
de, ,Ulino, ,, ,,de Ulino  ,,
de, ,Uncio, ,, ,,de Uncio  ,,
de, ,Uvada, ,, ,,de Uvada  ,,
de, ,Valdesio, ,, ,,de Valdesio  ,,
de, ,Valegia, ,, ,,de Valegia  ,,
de, ,Valencia, ,, ,,de Valencia  ,,
de, ,Valencona, ,, ,,de Valencona  ,,
de, ,Valentibus, ,, ,,de Valentibus  ,,
de, ,Valenza, ,, ,,de Valenza  ,,
de, ,Valle, ,, ,,de Valle  ,,
de, ,Vallebella, ,, ,,de Vallebella  ,,
de, ,Varcio, ,, ,,de Varcio  ,,
de, ,Vargas, ,, ,,de Vargas  ,,
de, ,Varixio, ,, ,,de Varixio  ,,
de, ,Vaserio, ,, ,,de Vaserio  ,,
de, ,Vasoribus, ,, ,,de Vasoribus  ,,
de, ,Vedereto, ,, ,,de Vedereto  ,,
de, ,Vegetis, ,, ,,de Vegetis  ,,
de, ,Ventimilia, ,, ,,de Ventimilia  ,,
de, ,Veraria, ,, ,,de Veraria  ,,
de, ,Vernacia, ,, ,,de Vernacia  ,,
de, ,Vernengis, ,, ,,de Vernengis  ,,
de, ,Vertio, ,, ,,de Vertio  ,,
de, ,Vertuculo, ,, ,,de Vertuculo  ,,
de, ,Vesano, ,, ,,de Vesano  ,,
de, ,Via, ,, ,,de Via  ,,
de, ,Viale, ,, ,,de Viale  ,,
de, ,Vico, ,, ,,de Vico  ,,
de, ,Viganego, ,, ,,de Viganego  ,,
de, ,Vigenio, ,, ,,de Vigenio  ,,
de, ,Viglevano, ,, ,,de Viglevano  ,,
de, ,Vignaga, ,, ,,de Vignaga  ,,
de, ,Vignolo, ,, ,,de Vignolo  ,,
de, ,Vigono, ,, ,,de Vigono  ,,
de, ,Villa, ,, ,,de Villa  ,,
de, ,Villanova, ,, ,,de Villanova  ,,
de, ,Vinciguerra, ,, ,,de Vinciguerra  ,,
de, ,Vineis, ,, ,,de Vineis  ,,
de, ,Viterbo, ,, ,,de Viterbo  ,,
de, ,Vivalda, ,, ,,de Vivalda  ,,
de, ,Viviano, ,, ,,de Viviano  ,,
de, ,Vultabio, ,, ,,de Vultabio  ,,
de, ,Vulturo, ,, ,,de Vulturo  ,,
de, ,Zaranto, ,, ,,de Zaranto  ,,
de, ,Zerbis, ,, ,,de Zerbis  ,,
de, ,Zignaigo, ,, ,,de Zignaigo  ,,
de, ,Zino, ,, ,,de Zino  ,,
de, ,Zoalio, ,, ,,de Zoalio  ,,
de, ,Zocco, ,, ,,de Zocco  ,,
de, ,Zuchis, ,, ,,de Zuchis  ,,
de, ,Zurlis, ,, ,,de Zurlis  ,,
Deala, ,, ,, ,,Deala   ,,
Delfino, ,, ,, ,,Delfino   ,,
Demeto, ,, ,, ,,Demeto   ,,
Dentuto, ,,,, ,,Dentuto  ,,
di, ,Negro,,, ,,di Negro ,,
Diaz, ,, ,, ,,Diaz   ,,
Dini, ,, ,, ,,Dini   ,,
Diomel, ,, ,, ,,Diomel   ,,
Domínguez, ,, ,, ,,Domínguez   ,,
Donato, ,, ,, ,,Donato   ,,
Dondedeo, ,, ,, ,,Dondedeo   ,,
Dondo, ,, ,, ,,Dondo   ,,
Doria, ,,,, ,,Doria  ,,
Dotto, ,, ,, ,,Dotto   ,,
Ducano, ,, ,, ,,Ducano   ,,
Duchelle, ,, ,, ,,Duchelle   ,,
Duracino, ,, ,, ,,Duracino   ,,
Durante, ,, ,, ,,Durante   ,,
Durazzo, ,, ,, ,,Durazzo   ,,
Embriaco, ,, ,, ,,Embriaco   ,,
Embrone, ,, ,, ,,Embrone   ,,
Ercherio, ,, ,, ,,Ercherio   ,,
Ercherio, ,, ,, ,,Ercherio   ,,
Ermagallo, ,, ,, ,,Ermagallo   ,,
Ermetico, ,, ,, ,,Ermetico   ,,
Ermirio, ,, ,, ,,Ermirio   ,,
Fabreges, ,, ,, ,,Fabreges   ,,
Facorino, ,, ,, ,,Facorino   ,,
Facorio, ,, ,, ,,Facorio   ,,
Falamonica, ,, ,, ,,Falamonica   ,,
Fanello, ,, ,, ,,Fanello   ,,
Fasciolo, ,, ,, ,,Fasciolo   ,,
Fatinante, ,, ,, ,,Fatinante   ,,
Fellone, ,, ,, ,,Fellone   ,,
Feo, ,, ,, ,,Feo   ,,
Ferrandes, ,, ,, ,,Ferrandes   ,,
Ferrandes, ,de, ,Ermendua, ,,Ferrandes de Ermendua ,,
Ferrerio, ,, ,, ,,Ferrerio   ,,
Ferretto, ,, ,, ,,Ferretto   ,,
Ferro, ,, ,, ,,Ferro   ,,
Ferrocchio, ,, ,, ,,Ferrocchio   ,,
Fieschi, ,,,, ,,Fieschi  ,,
Focoberto, ,, ,, ,,Focoberto   ,,
Fogliano, ,, ,, ,,Fogliano   ,,
Foglietta, ,, ,, ,,Foglietta   ,,
Fontana, ,, ,, ,,Fontana   ,,
Forbin, ,, ,, ,,Forbin   ,,
Fracca, ,, ,, ,,Fracca   ,,
Francisci, ,, ,, ,,Francisci   ,,
Fransone, ,, ,, ,,Fransone   ,,
Frascaria, ,, ,, ,,Frascaria   ,,
Fredo, ,, ,, ,,Fredo   ,,
Freixenet, ,, ,, ,,Freixenet   ,,
Frevante, ,, ,, ,,Frevante   ,,
Froglio, ,, ,, ,,Froglio   ,,
Gabello, ,, ,, ,,Gabello   ,,
Gablero, ,, ,, ,,Gablero   ,,
Gadatalenta, ,, ,, ,,Gadatalenta   ,,
Gaio, ,, ,, ,,Gaio   ,,
Galaffio, ,, ,, ,,Galaffio   ,,
Gallerato, ,, ,, ,,Gallerato   ,,
Galliano, ,, ,, ,,Galliano   ,,
Gallo, ,,,, ,,Gallo  ,,
Gambarotto, ,, ,, ,,Gambarotto   ,,
Gambone, ,, ,, ,,Gambone   ,,
Ganducio, ,, ,, ,,Ganducio   ,,
Garanzo, ,, ,, ,,Garanzo   ,,
Garbarino, ,, ,, ,,Garbarino   ,,
Garcia, ,, ,, ,,Garcia   ,,
Garetto, ,, ,, ,,Garetto   ,,
Garibaldo, ,, ,, ,,Garibaldo   ,,
Garrido, ,, ,, ,,Garrido   ,,
Garrone, ,, ,, ,,Garrone   ,,
Garumbero, ,, ,, ,,Garumbero   ,,
Gasparino, ,, ,, ,,Gasparino   ,,
Gategario, ,, ,, ,,Gategario   ,,
Gattilusio, ,, ,, ,,Gattilusio   ,,
Gattinara, ,, ,, ,,Gattinara   ,,
Gatto, ,, ,, ,,Gatto   ,,
Gaura, ,, ,, ,,Gaura   ,,
Gavarone, ,, ,, ,,Gavarone   ,,
Gaville, ,, ,, ,,Gaville   ,,
Gelat, ,, ,, ,,Gelat   ,,
Gentile, ,, ,, ,,Gentile   ,,
Gieto, ,, ,, ,,Gieto   ,,
Girardengo, ,,,, ,,Girardengo  ,,
Gironense, ,, ,, ,,Gironense   ,,
Girones, ,, ,, ,,Girones   ,,
Giugallo, ,, ,, ,,Giugallo   ,,
Giumello, ,, ,, ,,Giumello   ,,
Giustiniani, ,, ,, ,,Giustiniani   ,,
Giusto, ,, ,, ,,Giusto   ,,
Goffredis, ,, ,, ,,Goffredis   ,,
Gonsales, ,, ,, ,,Gonsales   ,,
Gonsales, ,, ,, ,,Gonsales   ,,
Gonsales de Ordiales, ,,,, ,,Gonsales de Ordiales  ,,
Gorsio, ,, ,, ,,Gorsio   ,,
Gracia, ,, ,, ,,Gracia   ,,
Graffione, ,, ,, ,,Graffione   ,,
Granello, ,, ,, ,,Granello   ,,
Grasso, ,, ,, ,,Grasso   ,,
Gravano, ,, ,, ,,Gravano   ,,
Greco, ,, ,, ,,Greco   ,,
Greppo, ,, ,, ,,Greppo   ,,
Griffiotto, ,, ,, ,,Griffiotto   ,,
Griffo, ,, ,, ,,Griffo   ,,
Grillo, ,,,, ,,Grillo  ,,
Grimaldi, ,, ,, ,,Grimaldi   ,,
Gropallo, ,, ,, ,,Gropallo   ,,
Grosso, ,, ,, ,,Grosso   ,,
Guarano, ,, ,, ,,Guarano   ,,
Guastavino, ,, ,, ,,Guastavino   ,,
Guglielmone, ,, ,, ,,Guglielmone   ,,
Guillo, ,, ,, ,,Guillo   ,,
Guinigio, ,, ,, ,,Guinigio   ,,
Iavrone, ,, ,, ,,Iavrone   ,,
Ihapareto, ,, ,, ,,Ihapareto   ,,
Iharlone, ,, ,, ,,Iharlone   ,,
Iharola, ,, ,, ,,Iharola   ,,
Ihocia, ,, ,, ,,Ihocia   ,,
Ihorlo, ,, ,, ,,Ihorlo   ,,
Ihosa, ,, ,, ,,Ihosa   ,,
Ihosorio, ,, ,, ,,Ihosorio   ,,
Ihota, ,, ,, ,,Ihota   ,,
Imperiale, ,, ,, ,,Imperiale   ,,
Invrea, ,, ,, ,,Invrea   ,,
Iochi, ,, ,, ,,Iochi   ,,
Ittaliano, ,,,, ,,Ittaliano  ,,
Ivaldo, ,, ,, ,,Ivaldo   ,,
Ivrea, ,, ,, ,,Ivrea   ,,
Lampagies, ,, ,, ,,Lampagies   ,,
Lando, ,, ,, ,,Lando   ,,
Lansapango, ,, ,, ,,Lansapango   ,,
Lardo, ,, ,, ,,Lardo   ,,
Laurelo, ,, ,, ,,Laurelo   ,,
Lavaggio, ,, ,, ,,Lavaggio   ,,
Lavagnino, ,, ,, ,,Lavagnino   ,,
Lazania, ,, ,, ,,Lazania   ,,
Leardo, ,, ,, ,,Leardo   ,,
Lecavello, ,, ,,,,Lecavello  ,,
Lenza, ,, ,, ,,Lenza   ,,
Lercari, ,,,, ,,Lercari  ,,
Lipora, ,, ,, ,,Lipora   ,,
Littardo, ,, ,, ,,Littardo   ,,
Loggia, ,, ,, ,,Loggia   ,,
Lomellini, ,,,, ,,Lomellini  ,,
Lonso, ,, ,, ,,Lonso   ,,
Lorencio, ,, ,, ,,Lorencio   ,,
Lorerio, ,, ,, ,,Lorerio   ,,
Lupo, ,, ,, ,,Lupo   ,,
Luxardo, ,, ,, ,,Luxardo   ,,
Luxoro, ,, ,, ,,Luxoro   ,,
Macanello, ,, ,, ,,Macanello   ,,
Macarone, ,, ,, ,,Macarone   ,,
Machiavello, ,, ,, ,,Machiavello   ,,
Macia, ,, ,, ,,Macia   ,,
Maffone, ,, ,, ,,Maffone   ,,
Maida, ,, ,, ,,Maida   ,,
Mainero, ,, ,, ,,Mainero   ,,
Mainetto, ,,,, ,,Mainetto  ,,
Maiolino, ,, ,, ,,Maiolino   ,,
Malagamba, ,, ,, ,,Malagamba   ,,
Malavena, ,, ,, ,,Malavena   ,,
Maldato, ,, ,, ,,Maldato   ,,
Mallone, ,, ,, ,,Mallone   ,,
Malo, ,, ,, ,,Malo   ,,
Malocello, ,, ,, ,,Malocello   ,,
Mangiavacca, ,, ,, ,,Mangiavacca   ,,
Manobianca, ,, ,, ,,Manobianca   ,,
Manuele, ,, ,, ,,Manuele   ,,
Manzo, ,, ,, ,,Manzo   ,,
Marabotto, ,, ,, ,,Marabotto   ,,
Marchesano, ,, ,, ,,Marchesano   ,,
Marchesio, ,, ,, ,,Marchesio   ,,
Marcheto, ,, ,, ,,Marcheto   ,,
Marchione, ,,,, ,,Marchione  ,,
Marco, ,, ,, ,,Marco   ,,
Marenco, ,, ,, ,,Marenco   ,,
Maricone, ,, ,, ,,Maricone   ,,
Marino, ,, ,, ,,Marino   ,,
Maroso, ,, ,, ,,Maroso   ,,
Marracio, ,, ,, ,,Marracio   ,,
Martignone, ,, ,, ,,Martignone   ,,
Martino, ,, ,, ,,Martino   ,,
Maruffo, ,, ,, ,,Maruffo   ,,
Marzocco, ,, ,, ,,Marzocco   ,,
Massena, ,, ,, ,,Massena   ,,
Massola, ,, ,, ,,Massola   ,,
Massone, ,, ,, ,,Massone   ,,
Mastraccio, ,, ,, ,,Mastraccio   ,,
Mazucco, ,, ,, ,,Mazucco   ,,
Mazurro, ,, ,, ,,Mazurro   ,,
Medianotte, ,, ,, ,,Medianotte   ,,
Meliorino, ,, ,, ,,Meliorino   ,,
Menavino, ,, ,, ,,Menavino   ,,
Mercader, ,, ,, ,,Mercader   ,,
Merello, ,, ,, ,,Merello   ,,
Meriano, ,, ,, ,,Meriano   ,,
Merino, ,, ,, ,,Merino   ,,
Micaelis, ,, ,, ,,Micaelis   ,,
Micone, ,, ,, ,,Micone   ,,
Millone, ,, ,, ,,Millone   ,,
Mir, ,, ,, ,,Mir   ,,
Mirono, ,, ,, ,,Mirono   ,,
Modrens, ,, ,, ,,Modrens   ,,
Montanaro, ,, ,, ,,Montanaro   ,,
Montesio, ,, ,, ,,Montesio   ,,
Morena, ,, ,, ,,Morena   ,,
Morigia, ,, ,, ,,Morigia   ,,
Mosca, ,, ,, ,,Mosca   ,,
Muffola, ,, ,, ,,Muffola   ,,
Murialdo, ,, ,, ,,Murialdo   ,,
Muribello, ,, ,, ,,Muribello   ,,
Murro, ,, ,, ,,Murro   ,,
Musso, ,, ,, ,,Musso   ,,
Nairone, ,, ,, ,,Nairone   ,,
Narexano, ,, ,, ,,Narexano   ,,
Narixio, ,, ,, ,,Narixio   ,,
